OMNIWeb Plus Browser Results

Listing for omni_min data from 20240509 to 20240511
Selected parameters:
 1 BZ, nT (GSM)
 2 Speed, km/s
 3 Proton Density, n/cc
 4 Flow pressure, nPa
 5 SYM/H, nT

YYYY DOY HR MN      1       2      3     4     5 
2024 132  7 31  -18.39   698.9  41.32 40.37  -376
2024 132  7 32  -14.81   699.8  41.43 40.58  -383
2024 132  7 33  -13.28   697.5  39.15 38.09  -387
2024 132  7 34  -11.43   697.1  38.75 37.66  -387
2024 132  7 35  -10.55   697.0  36.47 35.43  -401
2024 132  7 36   -7.66   697.0  36.26 35.23  -393
2024 132  7 37    1.93   694.7  28.93 27.92  -410
2024 132  7 38    9.24   700.2  28.47 27.92  -400
2024 132  7 39   10.74   715.4  26.12 26.74  -395
2024 132  7 40   11.12   715.5  26.10 26.72  -404
2024 132  7 41    8.61   713.4  24.72 25.16  -408
2024 132  7 42    5.23   713.3  24.76 25.20  -405
2024 132  7 43    1.82   703.8  29.61 29.33  -407
2024 132  7 44    2.15   700.5  33.16 32.54  -392
2024 132  7 45    1.66   697.1  36.82 35.79  -369
2024 132  7 46    5.31   696.8  39.35 38.21  -368
2024 132  7 47   10.96   709.8  38.03 38.32  -371
2024 132  7 48   11.82   710.8  37.93 38.33  -374
2024 132  7 49   13.62   706.2  40.51 40.41  -388
2024 132  7 50   15.97   706.2  40.49 40.39  -402
2024 132  7 51   18.14   707.9  31.69 31.76  -400
2024 132  7 52   16.13   706.8  32.27 32.24  -398
2024 132  7 53   10.11   703.9  33.90 33.59  -402
2024 132  7 54    5.49   694.0  41.01 39.50  -394
2024 132  7 55    4.00   691.6  42.78 40.92  -381
2024 132  7 56    5.83   697.5  34.70 33.76  -373
2024 132  7 57    4.02   702.2  38.05 37.52  -375
2024 132  7 58  -19.51   701.2  26.99 26.54  -389
2024 132  7 59  -33.38   702.8  21.37 21.11  -404
2024 132  8  0  -27.91   703.8  18.84 18.66  -401
2024 132  8  1  -26.14   711.3  28.19 28.53  -402
2024 132  8  2  -14.39   711.3  28.19 28.53  -406
2024 132  8  3   -4.98 99999.9 999.99 99.99  -411
2024 132  8  4   -3.06 99999.9 999.99 99.99  -415
2024 132  8  5   -4.23 99999.9 999.99 99.99  -413
2024 132  8  6   -6.24   724.7  25.88 27.18  -403
2024 132  8  7  -11.95   724.7  25.88 27.18  -397
2024 132  8  8  -12.15   717.0  22.92 23.57  -390
2024 132  8  9   -2.33   717.0  22.92 23.57  -394
2024 132  8 10  -18.22 99999.9 999.99 99.99  -412
2024 132  8 11  -19.49   708.1  25.70 25.77  -413
2024 132  8 12  -20.34   708.0  25.66 25.72  -415
2024 132  8 13  -17.51   703.7  22.50 22.28  -402
2024 132  8 14   -8.96   704.9  25.69 25.53  -397
2024 132  8 15   -8.82   711.6  27.06 27.40  -384
2024 132  8 16  -11.64   724.3  32.25 33.84  -387
2024 132  8 17  -11.85   714.7  28.56 29.18  -390
2024 132  8 18  -13.67   707.7  27.38 27.43  -384
2024 132  8 19  -18.15   711.0  33.37 33.74  -352
2024 132  8 20  -18.18   733.4  39.14 42.10  -330
2024 132  8 21   -2.07   733.4  39.14 42.10  -320
2024 132  8 22    1.53   727.5  30.95 32.76  -340
2024 132  8 23   -2.95   722.4  23.20 24.21  -370
2024 132  8 24  -16.96   726.8  26.24 27.72  -372
2024 132  8 25  -16.69   717.7  23.64 24.35  -359
2024 132  8 26  -18.35   717.6  23.62 24.33  -355
2024 132  8 27  -24.08   714.9  33.57 34.31  -355
2024 132  8 28  -30.87   714.8  34.11 34.86  -358
2024 132  8 29  -32.53   714.1  36.27 36.99  -351
2024 132  8 30  -32.02   709.2  14.79 14.88  -341
2024 132  8 31  -33.66   715.0  16.74 17.12  -344
2024 132  8 32  -30.12   718.5  28.85 29.79  -358
2024 132  8 33  -31.36   707.9   9.50  9.52  -364
2024 132  8 34  -30.85   704.3   7.04  6.98  -366
2024 132  8 35  -31.62   714.7   8.24  8.42  -376
2024 132  8 36  -31.73   735.4   7.29  7.89  -376
2024 132  8 37  -31.88 99999.9 999.99 99.99  -395
2024 132  8 38  -32.50   733.8   7.08  7.62  -418
2024 132  8 39  -33.18   733.8   7.08  7.62  -419
2024 132  8 40  -33.50 99999.9 999.99 99.99  -407
2024 132  8 41  -33.37   732.2   9.76 10.47  -394
2024 132  8 42  -33.32   732.2   9.76 10.47  -380
2024 132  8 43  -33.66   719.2   9.47  9.80  -369
2024 132  8 44  -33.71   719.2   9.47  9.80  -365
2024 132  8 45  -34.52   719.2   9.47  9.80  -374
2024 132  8 46  -35.37   709.9  10.28 10.36  -380
2024 132  8 47  -36.55   709.9  10.28 10.36  -380
2024 132  8 48  -35.83   718.4   7.99  8.25  -378
2024 132  8 49  -34.80   718.4   7.99  8.25  -376
2024 132  8 50  -35.13 99999.9 999.99 99.99  -375
2024 132  8 51  -34.97   711.1  10.44 10.56  -380
2024 132  8 52  -34.90   711.1  10.44 10.56  -377
2024 132  8 53  -35.89   707.6  10.56 10.57  -373
2024 132  8 54  -36.18   696.8  10.91 10.59  -369
2024 132  8 55  -35.24   696.8  10.91 10.59  -369
2024 132  8 56  -34.54   700.9  11.41 11.21  -373
2024 132  8 57  -34.69   700.9  11.41 11.21  -374
2024 132  8 58  -35.57 99999.9 999.99 99.99  -370
2024 132  8 59  -36.61 99999.9 999.99 99.99  -365
2024 132  9  0  -36.74   707.2  14.80 14.80  -362
2024 132  9  1  -36.83   707.2  14.80 14.80  -360
2024 132  9  2  -36.52   707.2  14.80 14.80  -358
2024 132  9  3  -36.95   696.4   7.18  6.96  -356
2024 132  9  4  -37.05   696.4   7.18  6.96  -352
2024 132  9  5  -36.95 99999.9 999.99 99.99  -352
2024 132  9  6  -36.96   672.9   6.75  6.11  -355
2024 132  9  7  -37.42   672.9   6.75  6.11  -357
2024 132  9  8  -36.92   678.1   6.57  6.04  -354
2024 132  9  9  -37.23   679.6   6.52  6.02  -350
2024 132  9 10  -37.04   679.6   6.52  6.02  -346
2024 132  9 11  -37.27   679.8   6.81  6.29  -343
2024 132  9 12  -37.58   679.8   6.81  6.29  -340
2024 132  9 13  -38.35   674.5   4.70  4.28  -335
2024 132  9 14  -38.45   674.5   4.70  4.28  -331
2024 132  9 15  -37.59   674.5   4.70  4.28  -333
2024 132  9 16  -35.04   694.5  33.02 31.85  -335
2024 132  9 17  -36.78   686.5  24.82 23.39  -327
2024 132  9 18  -37.31   666.4   4.92  4.37  -325
2024 132  9 19  -38.77 99999.9 999.99 99.99  -331
2024 132  9 20  -37.08   672.9   4.42  4.00  -331
2024 132  9 21  -38.79   672.9   4.42  4.00  -329
2024 132  9 22  -39.02   672.9   4.42  4.00  -329
2024 132  9 23  -36.48   674.1   5.84  5.31  -334
2024 132  9 24  -38.82   674.3   5.75  5.23  -324
2024 132  9 25  -38.42   677.2   4.68  4.29  -317
2024 132  9 26  -38.85   677.2   4.68  4.29  -333
2024 132  9 27  -36.21   690.9  17.21 16.43  -341
2024 132  9 28  -39.57   694.7  25.59 24.70  -334
2024 132  9 29 9999.99 99999.9 999.99 99.99  -333
2024 132  9 30  -30.61 99999.9 999.99 99.99  -334
2024 132  9 31  -35.59   698.3  18.77 18.31  -335
2024 132  9 32  -35.12   698.0  25.93 25.27  -337
2024 132  9 33  -34.71   703.9  30.49 30.21  -339
2024 132  9 34  -37.58   703.0  22.49 22.23  -338
2024 132  9 35  -37.37   697.5  16.33 15.89  -326
2024 132  9 36  -36.08   692.9  20.18 19.38  -309
2024 132  9 37  -30.71   695.5  20.47 19.80  -301
2024 132  9 38  -20.50   701.9  36.73 36.19  -294
2024 132  9 39  -22.35   703.0  46.60 46.06  -270
2024 132  9 40  -30.67   698.1  39.82 38.81  -269
2024 132  9 41  -31.71 99999.9 999.99 99.99  -260
2024 132  9 42  -31.37   706.8  70.07 70.01  -256
2024 132  9 43  -33.31   697.4  31.69 30.83  -253
2024 132  9 44  -33.40   696.8  23.66 22.98  -255
2024 132  9 45  -26.50   696.6  20.88 20.26  -261
2024 132  9 46  -35.09   696.9  21.17 20.56  -256
2024 132  9 47  -37.29   698.3  22.35 21.80  -252
2024 132  9 48  -29.76   698.5  22.48 21.94  -261
2024 132  9 49  -28.94 99999.9 999.99 99.99  -278
2024 132  9 50  -30.82 99999.9 999.99 99.99  -295
2024 132  9 51  -33.78 99999.9 999.99 99.99  -291
2024 132  9 52  -37.15   700.3  22.24 21.81  -265
2024 132  9 53  -35.47   699.2  22.91 22.40  -261
2024 132  9 54  -29.43   698.8  23.15 22.61  -269
2024 132  9 55  -23.81 99999.9 999.99 99.99  -279
2024 132  9 56  -24.08 99999.9 999.99 99.99  -282
2024 132  9 57  -24.08 99999.9 999.99 99.99  -284
2024 132  9 58  -23.85 99999.9 999.99 99.99  -291
2024 132  9 59  -22.91 99999.9 999.99 99.99  -298
2024 132 10  0 9999.99 99999.9 999.99 99.99  -307
2024 132 10  1  -23.73 99999.9 999.99 99.99  -314
2024 132 10  2  -23.79 99999.9 999.99 99.99  -317
2024 132 10  3 9999.99 99999.9 999.99 99.99  -322
2024 132 10  4  -23.84 99999.9 999.99 99.99  -326
2024 132 10  5 9999.99 99999.9 999.99 99.99  -319
2024 132 10  6  -24.62 99999.9 999.99 99.99  -320
2024 132 10  7 9999.99 99999.9 999.99 99.99  -326
2024 132 10  8  -24.40 99999.9 999.99 99.99  -332
2024 132 10  9 9999.99 99999.9 999.99 99.99  -335
2024 132 10 10  -24.42 99999.9 999.99 99.99  -336
2024 132 10 11 9999.99 99999.9 999.99 99.99  -338
2024 132 10 12  -23.69 99999.9 999.99 99.99  -338
2024 132 10 13 9999.99 99999.9 999.99 99.99  -344
2024 132 10 14  -23.72 99999.9 999.99 99.99  -349
2024 132 10 15 9999.99 99999.9 999.99 99.99  -352
2024 132 10 16 9999.99 99999.9 999.99 99.99  -352
2024 132 10 17  -24.04 99999.9 999.99 99.99  -349
2024 132 10 18 9999.99 99999.9 999.99 99.99  -343
2024 132 10 19 9999.99 99999.9 999.99 99.99  -329
2024 132 10 20  -21.28 99999.9 999.99 99.99  -335
2024 132 10 21 9999.99 99999.9 999.99 99.99  -336
2024 132 10 22 9999.99 99999.9 999.99 99.99  -334
2024 132 10 23  -22.70 99999.9 999.99 99.99  -325
2024 132 10 24 9999.99 99999.9 999.99 99.99  -318
2024 132 10 25 9999.99 99999.9 999.99 99.99  -318
2024 132 10 26  -22.94 99999.9 999.99 99.99  -316
2024 132 10 27 9999.99 99999.9 999.99 99.99  -308
2024 132 10 28 9999.99 99999.9 999.99 99.99  -302
2024 132 10 29 9999.99 99999.9 999.99 99.99  -313
2024 132 10 30  -22.83 99999.9 999.99 99.99  -336
2024 132 10 31 9999.99 99999.9 999.99 99.99  -338
2024 132 10 32  -14.09   673.3  20.05 18.18  -360
2024 132 10 33  -15.07   679.7  19.48 18.00  -349
2024 132 10 34   -8.81   692.5  20.67 19.82  -347
2024 132 10 35   -7.18   683.3  27.74 25.90  -341
2024 132 10 36   -7.55   676.3  28.88 26.42  -335
2024 132 10 37   -7.59   662.2  35.05 30.74  -331
2024 132 10 38  -10.31   676.3  39.18 35.84  -324
2024 132 10 39  -15.09 99999.9 999.99 99.99  -325
2024 132 10 40  -21.56 99999.9 999.99 99.99  -347
2024 132 10 41  -15.93 99999.9 999.99 99.99  -326
2024 132 10 42   -7.42   726.6  45.94 48.51  -323
2024 132 10 43  -20.17   726.6  45.94 48.51  -337
2024 132 10 44   -3.47   684.8  41.07 38.52  -350
2024 132 10 45  -13.92   686.2  29.56 27.84  -344
2024 132 10 46  -15.52   701.6  21.64 21.30  -344
2024 132 10 47  -16.78   708.0  18.33 18.38  -344
2024 132 10 48  -15.67   706.1  16.60 16.55  -341
2024 132 10 49  -14.81   706.9  14.76 14.75  -342
2024 132 10 50  -10.39   713.0  18.70 19.01  -347
2024 132 10 51  -14.30   713.0  18.70 19.01  -347
2024 132 10 52  -10.89   721.6  32.29 33.63  -356
2024 132 10 53   -6.34   719.9  30.36 31.47  -359
2024 132 10 54  -10.25   809.0  25.33 33.16  -357
2024 132 10 55   -7.56   720.6  20.28 21.06  -355
2024 132 10 56   -6.01   707.2  21.43 21.44  -343
2024 132 10 57   -0.44   708.9  23.11 23.23  -341
2024 132 10 58    0.13   703.3  18.21 18.01  -342
2024 132 10 59   -0.01   703.3  18.21 18.01  -339
2024 132 11  0    0.02   723.5  16.42 17.19  -319
2024 132 11  1   -1.48   749.5  27.68 31.10  -313
2024 132 11  2    1.48   698.3  19.98 19.49  -315
2024 132 11  3    1.58   705.8  13.75 13.70  -321
2024 132 11  4   -3.43   721.6  15.40 16.04  -322
2024 132 11  5   -7.49   730.2  17.01 18.14  -328
2024 132 11  6    0.28   712.7  16.38 16.64  -334
2024 132 11  7   -2.80 99999.9 999.99 99.99  -331
2024 132 11  8   -0.17   733.7  18.10 19.49  -330
2024 132 11  9   -1.77   740.3  18.41 20.18  -328
2024 132 11 10   -7.87   731.1  18.16 19.41  -325
2024 132 11 11   -7.90   730.9  18.22 19.47  -321
2024 132 11 12   -8.67   769.5  20.51 24.29  -323
2024 132 11 13   -7.61   755.9  18.98 21.69  -326
2024 132 11 14   -7.94   750.5  17.60 19.83  -327
2024 132 11 15   -8.74   741.3  15.18 16.68  -326
2024 132 11 16   -7.17   777.7  19.92 24.10  -326
2024 132 11 17   -7.09   766.1  18.35 21.54  -326
2024 132 11 18   -3.39   784.2  25.18 30.97  -325
2024 132 11 19    0.37   793.5  23.67 29.81  -325
2024 132 11 20   14.34   793.8  20.50 25.83  -325
2024 132 11 21    3.99   808.8  22.02 28.81  -324
2024 132 11 22    2.98   828.4  23.92 32.83  -322
2024 132 11 23    7.21   816.6  18.73 24.98  -317
2024 132 11 24    9.86   839.7  16.06 22.65  -311
2024 132 11 25   12.81   811.1  14.35 18.88  -310
2024 132 11 26    9.30   788.8  24.64 30.66  -309
2024 132 11 27    5.99   788.6  24.73 30.76  -303
2024 132 11 28    7.96   829.4  21.03 28.93  -293
2024 132 11 29   -4.66   829.4  21.03 28.93  -282
2024 132 11 30   -6.24   829.4  21.03 28.93  -266
2024 132 11 31   -8.50   789.8  16.43 20.50  -251
2024 132 11 32  -11.18   789.8  16.43 20.50  -273
2024 132 11 33   -6.49   789.8  16.43 20.50  -291
2024 132 11 34  -13.76   809.7  20.11 26.37  -297
2024 132 11 35  -13.19   809.7  20.11 26.37  -295
2024 132 11 36  -11.96   809.4  17.61 23.07  -280
2024 132 11 37  -15.00   809.4  17.60 23.06  -267
2024 132 11 38  -13.12   802.4  15.60 20.09  -264
2024 132 11 39   -6.74   802.4  15.60 20.09  -268
2024 132 11 40  -15.63 99999.9 999.99 99.99  -266
2024 132 11 41  -16.90   810.2  11.24 14.76  -265
2024 132 11 42  -16.62   810.2  11.24 14.76  -265
2024 132 11 43  -16.68   810.2  11.24 14.76  -263
2024 132 11 44  -16.33   808.7  11.50 15.04  -264
2024 132 11 45  -15.72   808.7  11.50 15.04  -264
2024 132 11 46  -16.65   811.7  13.17 17.35  -261
2024 132 11 47  -16.96   812.2  11.70 15.44  -256
2024 132 11 48 9999.99   812.6  10.64 14.05  -261
2024 132 11 49  -16.74 99999.9 999.99 99.99  -264
2024 132 11 50  -16.56 99999.9 999.99 99.99  -266
2024 132 11 51  -16.53   805.7  13.53 17.57  -270
2024 132 11 52  -17.60   805.7  13.53 17.57  -272
2024 132 11 53  -17.17   805.7  13.53 17.57  -275
2024 132 11 54  -16.54   792.7  14.67 18.44  -274
2024 132 11 55  -16.38   792.7  14.67 18.44  -275
2024 132 11 56  -15.83   803.2  13.72 17.70  -274
2024 132 11 57  -16.38   806.9  13.39 17.44  -272
2024 132 11 58  -17.25   813.1  18.30 24.20  -273
2024 132 11 59  -17.21   811.2  16.50 21.72  -276
2024 132 12  0  -17.26   812.8  15.32 20.24  -274
2024 132 12  1  -16.38   804.7  14.35 18.58  -275
2024 132 12  2  -14.48   812.5  13.70 18.09  -274
2024 132 12  3 9999.99   812.5  13.70 18.09  -286
2024 132 12  4 9999.99 99999.9 999.99 99.99  -283
2024 132 12  5  -18.92   804.0  13.46 17.40  -284
2024 132 12  6  -19.11   804.0  13.46 17.40  -285
2024 132 12  7  -17.73   804.0  13.46 17.40  -278
2024 132 12  8  -18.41   810.4  13.50 17.73  -277
2024 132 12  9  -18.50   803.8  12.22 15.79  -276
2024 132 12 10  -18.46   800.0  11.16 14.28  -283
2024 132 12 11  -16.67   799.6  11.10 14.19  -289
2024 132 12 12  -16.80   793.4  11.64 14.65  -292
2024 132 12 13  -16.74   802.1  13.28 17.09  -294
2024 132 12 14  -18.19   842.6   9.63 13.67  -293
2024 132 12 15  -17.15   835.5   9.85 13.75  -292
2024 132 12 16  -19.41   825.7  10.71 14.60  -292
2024 132 12 17 9999.99   850.7  10.61 15.36  -287
2024 132 12 18 9999.99   855.9  10.58 15.50  -283
2024 132 12 19 9999.99 99999.9 999.99 99.99  -280
2024 132 12 20  -21.14   823.2  11.17 15.14  -279
2024 132 12 21  -21.28   823.0  11.07 15.00  -282
2024 132 12 22  -21.04   822.2  10.66 14.41  -284
2024 132 12 23  -21.05   822.0  10.56 14.27  -284
2024 132 12 24  -21.05 99999.9 999.99 99.99  -284
2024 132 12 25  -21.20   822.1  10.36 14.00  -283
2024 132 12 26  -21.00   822.1  10.36 14.00  -283
2024 132 12 27  -20.73 99999.9 999.99 99.99  -281
2024 132 12 28 9999.99 99999.9 999.99 99.99  -285
2024 132 12 29  -20.60 99999.9 999.99 99.99  -286
2024 132 12 30  -20.57 99999.9 999.99 99.99  -285
2024 132 12 31  -20.56 99999.9 999.99 99.99  -288
2024 132 12 32 9999.99 99999.9 999.99 99.99  -290
2024 132 12 33  -20.86 99999.9 999.99 99.99  -292
2024 132 12 34  -20.63   818.5  10.84 14.52  -296
2024 132 12 35  -20.44   818.5  10.84 14.52  -300
2024 132 12 36  -20.37 99999.9 999.99 99.99  -298
2024 132 12 37  -20.83 99999.9 999.99 99.99  -298
2024 132 12 38  -21.17   803.0  10.66 13.75  -295
2024 132 12 39  -21.48   803.0  10.66 13.75  -290
2024 132 12 40  -21.91 99999.9 999.99 99.99  -291
2024 132 12 41  -21.97 99999.9 999.99 99.99  -292
2024 132 12 42  -22.01   815.3   7.94 10.56  -290
2024 132 12 43  -21.90   815.3   7.94 10.56  -289
2024 132 12 44  -21.72   815.3   7.94 10.56  -287
2024 132 12 45  -21.57   813.2   9.07 12.00  -284
2024 132 12 46  -21.68   813.2   9.07 12.00  -284
2024 132 12 47  -21.66   814.2   9.66 12.81  -287
2024 132 12 48  -21.89   814.2   9.66 12.81  -286
2024 132 12 49  -21.74   813.7  10.16 13.45  -287
2024 132 12 50  -22.03   813.7  10.16 13.45  -288
2024 132 12 51  -21.36   808.2   9.36 12.23  -287
2024 132 12 52  -22.15   808.2   9.36 12.23  -288
2024 132 12 53  -22.58   811.6   7.74 10.20  -289
2024 132 12 54  -22.78   811.6   7.73 10.18  -289
2024 132 12 55  -22.55 99999.9 999.99 99.99  -290
2024 132 12 56  -22.18   810.9   7.98 10.49  -291
2024 132 12 57  -22.42   810.9   7.98 10.49  -292
2024 132 12 58  -22.42 99999.9 999.99 99.99  -293
2024 132 12 59  -22.33   808.3   7.12  9.30  -291
2024 132 13  0  -22.43   808.3   7.12  9.30  -289
2024 132 13  1  -22.76   813.6   7.82 10.35  -291
2024 132 13  2  -23.22   811.4   7.73 10.18  -289
2024 132 13  3  -23.17   805.7   7.05  9.15  -288
2024 132 13  4  -23.82   804.5   6.90  8.93  -288
2024 132 13  5  -23.72   804.9   8.93 11.57  -288
2024 132 13  6  -23.92   805.6   8.73 11.33  -290
2024 132 13  7  -24.33   800.1   9.76 12.50  -293
2024 132 13  8  -24.49   807.0   9.48 12.35  -294
2024 132 13  9  -24.14   811.7   9.29 12.24  -293
2024 132 13 10  -23.58   810.6   7.16  9.41  -295
2024 132 13 11  -24.41   810.3   7.18  9.43  -296
2024 132 13 12  -23.61   808.7   7.25  9.48  -299
2024 132 13 13  -23.24   808.4   7.27  9.50  -300
2024 132 13 14  -22.78 99999.9 999.99 99.99  -300
2024 132 13 15  -22.43   794.7   8.33 10.52  -300
2024 132 13 16  -22.94   801.4   8.46 10.87  -301
2024 132 13 17  -22.76   806.3   9.21 11.98  -302
2024 132 13 18  -22.80   806.3   9.67 12.57  -304
2024 132 13 19  -22.81   810.2   8.31 10.91  -303
2024 132 13 20  -21.94   810.2   8.31 10.91  -304
2024 132 13 21  -22.71 99999.9 999.99 99.99  -303
2024 132 13 22  -22.80   791.4  10.23 12.81  -303
2024 132 13 23  -22.56   791.4  10.23 12.81  -304
2024 132 13 24  -22.54   791.4  10.23 12.81  -303
2024 132 13 25  -23.01 99999.9 999.99 99.99  -304
2024 132 13 26  -23.21 99999.9 999.99 99.99  -304
2024 132 13 27  -23.77 99999.9 999.99 99.99  -303
2024 132 13 28  -24.02   792.6  11.83 14.86  -304
2024 132 13 29  -23.94   792.6  11.83 14.86  -304
2024 132 13 30  -23.47   797.2  12.39 15.75  -306
2024 132 13 31  -22.26   797.2  12.39 15.75  -305
2024 132 13 32  -22.61 99999.9 999.99 99.99  -307
2024 132 13 33  -22.51   796.2  11.52 14.61  -307
2024 132 13 34  -22.33   796.2  11.52 14.61  -303
2024 132 13 35  -22.10   796.2  11.52 14.61  -303
2024 132 13 36  -22.06   791.6  11.29 14.15  -304
2024 132 13 37  -21.63   791.6  11.29 14.15  -306
2024 132 13 38  -20.59   791.6  11.29 14.15  -308
2024 132 13 39  -21.14 99999.9 999.99 99.99  -308
2024 132 13 40  -21.07   783.7  10.96 13.46  -309
2024 132 13 41  -20.67   783.7  10.96 13.46  -308
2024 132 13 42  -21.08   783.7  10.96 13.46  -306
2024 132 13 43  -20.46   796.3  12.24 15.52  -302
2024 132 13 44  -20.52   796.3  12.24 15.52  -305
2024 132 13 45  -20.48   796.3  12.24 15.52  -306
2024 132 13 46  -20.42 99999.9 999.99 99.99  -307
2024 132 13 47  -21.03   797.3  12.08 15.36  -311
2024 132 13 48  -20.60   797.3  12.08 15.36  -309
2024 132 13 49  -21.27   797.3  12.08 15.36  -307
2024 132 13 50  -21.35 99999.9 999.99 99.99  -305
2024 132 13 51  -21.52   801.7  10.43 13.41  -308
2024 132 13 52  -21.63   801.7  10.43 13.41  -307
2024 132 13 53  -20.53 99999.9 999.99 99.99  -304
2024 132 13 54  -19.27   769.5   9.50 11.25  -310
2024 132 13 55  -18.89   774.9   9.79 11.76  -313
2024 132 13 56  -17.96   798.9  11.81 15.08  -306
2024 132 13 57  -18.58   805.3  12.39 16.07  -305
2024 132 13 58  -18.82   777.3   8.08  9.76  -304
2024 132 13 59  -18.97   775.6   7.94  9.55  -304
2024 132 14  0  -20.02   780.4   8.57 10.44  -307
2024 132 14  1  -20.89   786.7   8.89 11.00  -306
2024 132 14  2  -19.27   787.3   8.73 10.82  -305
2024 132 14  3  -19.43   782.6   9.93 12.16  -306
2024 132 14  4  -20.26   795.9  12.76 16.17  -305
2024 132 14  5  -19.05   756.0   8.18  9.35  -307
2024 132 14  6  -18.63   756.0   8.18  9.35  -309
2024 132 14  7  -19.53   763.2   8.59 10.01  -310
2024 132 14  8  -19.97   765.4   8.71 10.21  -313
2024 132 14  9  -20.74   749.8   7.90  8.88  -313
2024 132 14 10  -20.89   749.8   7.90  8.88  -312
2024 132 14 11  -17.71 99999.9 999.99 99.99  -315
2024 132 14 12  -16.68   785.1   7.00  8.63  -315
2024 132 14 13  -19.40   785.1   7.00  8.63  -314
2024 132 14 14  -17.65 99999.9 999.99 99.99  -315
2024 132 14 15  -16.51 99999.9 999.99 99.99  -317
2024 132 14 16  -18.22   771.7  10.71 12.76  -317
2024 132 14 17  -17.27   771.7  10.71 12.76  -312
2024 132 14 18  -18.54   771.2   8.91 10.60  -314
2024 132 14 19  -18.37   771.2   8.91 10.60  -308
2024 132 14 20  -17.99   772.2  10.80 12.88  -306
2024 132 14 21  -18.36   772.3  10.98 13.10  -300
2024 132 14 22  -17.91   772.3  10.98 13.10  -302
2024 132 14 23  -17.27   764.7   9.50 11.11  -300
2024 132 14 24  -17.42   764.7   9.50 11.11  -305
2024 132 14 25  -17.58 99999.9 999.99 99.99  -305
2024 132 14 26  -17.68 99999.9 999.99 99.99  -304
2024 132 14 27  -17.03   765.4  10.71 12.55  -302
2024 132 14 28  -16.12   765.4  10.71 12.55  -301
2024 132 14 29  -17.83 99999.9 999.99 99.99  -302
2024 132 14 30  -18.67 99999.9 999.99 99.99  -302
2024 132 14 31  -18.04   766.6   9.94 11.68  -303
2024 132 14 32  -18.08   766.6   9.94 11.68  -306
2024 132 14 33  -18.58 99999.9 999.99 99.99  -303
2024 132 14 34  -18.83 99999.9 999.99 99.99  -300
2024 132 14 35  -19.20   769.2   8.66 10.25  -301
2024 132 14 36  -19.69   769.2   8.66 10.25  -300
2024 132 14 37  -19.80   769.2   8.66 10.25  -296
2024 132 14 38  -20.98   768.4   8.30  9.80  -294
2024 132 14 39  -20.20   767.2   8.64 10.17  -294
2024 132 14 40  -19.95   768.4   9.76 11.53  -294
2024 132 14 41  -20.86   763.5  11.08 12.92  -292
2024 132 14 42  -21.25   762.8   9.45 11.00  -292
2024 132 14 43  -21.11   762.0  10.41 12.09  -286
2024 132 14 44  -21.02   763.4   9.21 10.73  -290
2024 132 14 45  -19.82   766.5   9.42 11.07  -290
2024 132 14 46  -19.52   766.0   9.11 10.69  -289
2024 132 14 47  -19.70 99999.9 999.99 99.99  -285
2024 132 14 48  -19.31   756.4  10.41 11.91  -284
2024 132 14 49  -19.43   756.4  10.41 11.91  -281
2024 132 14 50  -19.40 99999.9 999.99 99.99  -285
2024 132 14 51  -19.49   770.5  11.25 13.36  -284
2024 132 14 52  -19.87   770.5  11.25 13.36  -283
2024 132 14 53  -19.98   769.9  11.12 13.18  -282
2024 132 14 54  -20.12   767.2  10.49 12.35  -280
2024 132 14 55  -20.15   767.2  10.49 12.35  -279
2024 132 14 56  -20.20 99999.9 999.99 99.99  -278
2024 132 14 57  -19.12   780.0  13.83 16.83  -277
2024 132 14 58  -18.63   780.0  13.83 16.83  -275
2024 132 14 59  -19.05 99999.9 999.99 99.99  -277
2024 132 15  0 9999.99 99999.9 999.99 99.99  -274
2024 132 15  1 9999.99 99999.9 999.99 99.99  -273
2024 132 15  2  -19.28 99999.9 999.99 99.99  -274
2024 132 15  3  -19.78 99999.9 999.99 99.99  -274
2024 132 15  4  -19.71   773.2  12.92 15.45  -276
2024 132 15  5  -20.01   773.2  12.92 15.45  -280
2024 132 15  6  -19.32   771.0  13.62 16.19  -281
2024 132 15  7  -18.13   767.5  12.62 14.87  -282
2024 132 15  8  -12.91   791.7   8.89 11.14  -281
2024 132 15  9  -12.89   808.3   7.00  9.15  -286
2024 132 15 10  -12.83 99999.9 999.99 99.99  -284
2024 132 15 11  -12.46   803.6   6.94  8.96  -281
2024 132 15 12  -12.20   804.1   6.81  8.81  -280
2024 132 15 13  -11.72   813.8   7.11  9.42  -280
2024 132 15 14  -12.30   830.4   8.14 11.23  -282
2024 132 15 15  -12.04   807.0   7.16  9.33  -284
2024 132 15 16  -12.21   809.9   6.44  8.45  -283
2024 132 15 17  -11.46   816.9   7.30  9.74  -281
2024 132 15 18  -11.93   818.2   7.60 10.18  -279
2024 132 15 19  -11.66   811.5   6.22  8.19  -280
2024 132 15 20  -11.75   813.3   7.46  9.87  -281
2024 132 15 21  -10.72   816.9   8.87 11.84  -282
2024 132 15 22  -10.08 99999.9 999.99 99.99  -282
2024 132 15 23  -10.15   802.3   5.35  6.89  -279
2024 132 15 24   -9.98   802.3   5.35  6.89  -277
2024 132 15 25  -10.69   802.3   5.35  6.89  -277
